0.000154909-0.000562378j, 0.000156085-0.00011935j, 7.52671e-05-5.1633e-05j, 8.5837e-06-0.000167874j, 0.00016482-7.62967e-05j, -5.49891e-05+4.89952e-05j, 3.16889e-05+0.000119954j, 0.000402373+0.000102598j, 0.000458432+0.000142976j, 0.000261345+0.000140142j, -0.000220036-5.2569e-05j, 6.11247e-05-0.000135678j, -8.94711e-05+0.000168533j, 0.000174237+0.000272835j, -5.84149e-05-0.000342475j, -0.000351916-0.000310101j, -0.000235842+0.000127768j, -0.000165672+0.000353624j, -3.78056e-05+1.18042e-05j, 0.000148765-0.000532223j, -0.00011959-0.000333424j, -0.000668291+0.000396793j, -0.000598785+0.000506455j, -0.000260744-8.62035e-05j, 3.96825e-05-6.70135e-05j, 0.000149742+0.000225961j, 0.000157079-9.81013e-05j, 0.000247677-0.00140601j, 0.00012341-0.00205762j, -3.47235e-05-0.000904157j, -0.000392333+0.000238783j, -0.000178371-0.000269258j, 0.000192224-0.00143241j, -0.000221823-0.000954648j, -0.000633627+0.000669682j, -1.37763e-05+0.00135238j, 0.000641538-0.000891241j, 0.000598826-0.00164791j, 0.000135966-0.000431346j, -0.000648538+0.00057454j, -0.000321199-0.000301055j, -9.47787e-05-0.00208618j, 9.74935e-05-0.00123138j, -0.000504666-3.20532e-05j, -0.000630677+0.000606559j, -0.000498324-0.00109357j, 0.000244119-0.00147504j, -0.000436335-0.000610371j, -0.00112163+2.79506e-05j, -0.00030634-0.000628841j, -0.000340174-0.00194981j, -0.000446971-0.00139462j, -0.0011384+0.000110068j, -0.00080036+0.000225267j, -0.00137384-0.00194468j, -0.000952791-0.00275491j, -0.00108933-0.00144603j, -0.00162994-0.000602403j, -0.00127728-0.00129673j, -0.00116123-0.0031571j, -0.000823256-0.00232968j, -0.00118026-0.000984214j, -0.00115419-0.000776506j, -0.000977097-0.00302409j, -0.00118129-0.00284667j, -0.00123883-0.00156873j, -0.000926874-0.000583549j, -0.000609031-0.00225142j, -0.000696648-0.00320046j, -0.00235864-0.00186348j, -0.00234553-0.00069905j, -0.000701264-0.00177272j, -5.16145e-05-0.00310644j, -0.00050674-0.00231112j, -0.00134335-0.000676179j, -0.00031965-0.000107357j, 0.000569676-0.00155091j, 0.000258966-0.0024811j, -0.000709314-0.00155j, -0.000224777-0.000246377j, 0.00110216-0.00082654j, 0.00091807-0.00214578j, 3.60423e-05-0.00145635j, -0.000136185+0.000186993j, 0.000496759+0.000409256j, 0.00116314-0.00119765j, 0.000853866-0.00191128j, 0.000528043-0.00123661j, 0.000254163-0.000410489j, 0.00049781-0.00106988j, 0.000693739-0.00193226j, 0.000601889-0.00116645j, -0.000449718-0.000343832j, -0.000231164-0.000693339j, 0.000120658-0.00125446j, 0.000625169-0.00119054j, -0.000282946-0.000809884j, -0.000196789-0.000925421j, 7.95391e-06-0.0013568j, 0.000346092-0.0021361j, -0.000186972-0.00067283j, -0.00134463-0.00036918j, -0.000425994-0.0011187j, 0.00110378-0.00102741j, 0.000735973-0.000516195j, -0.000566511-0.000784067j, -0.00201511-0.00177795j, -0.0012262-0.00232646j, 3.46707e-05-0.00235876j, 0.000290649-0.001635j, -0.000850029-0.00169448j, -0.00227713-0.00539315j, -0.00140172-0.00432158j, 0.000107552-0.00246601j, 5.68082e-05-0.00192485j, -0.00165811-0.00386551j, -0.00238292-0.00450328j, -0.000673979-0.00533857j, 1.93777e-05-0.00302219j, -1.54087e-05-0.00119917j, -0.00255196-0.00366193j, -0.00279228-0.00443623j, -0.000637476-0.00428592j, 0.00015271-0.00431034j, -0.00246266-0.00465003j, -0.00368154-0.00337294j, -0.00285505-0.00413602j, -0.00155945-0.00350035j, -0.00262552-0.00410844j, -0.00328422-0.00482178j, -0.00151718-0.00590764j, -0.000702374-0.00591566j, -0.000634334-0.0049288j, -0.00332696-0.00484908j, -0.00356224-0.00411899j, -0.00104449-0.00491855j, -7.99325e-05-0.0060253j, -0.00169879-0.00604343j, -0.00266666-0.00610803j, -0.00194437-0.00746094j, -0.00162001-0.00809886j, -0.00262615-0.00737252j, -0.00371268-0.00825994j, -0.00188789-0.00762325j, -0.000268776-0.00675903j, 0.000841433-0.00673249j, 0.000690102-0.00716745j, -0.000718486-0.00676782j, 0.000482914-0.00734047j, 0.00173155-0.00692345j, 0.000659774-0.00695627j, -0.000261057-0.00659476j, -0.000338002-0.00517071j, 0.000864395-0.00494276j, 0.00223092-0.00493209j, 0.0021038-0.00417378j, 0.000751326-0.00290335j, 0.000943899-0.00272968j, 0.00272361-0.00332084j, 0.00331887-0.00456962j, 0.000434758-0.00335971j, -4.92159e-05-0.00272845j, 0.00160598-0.00463418j, 0.00295511-0.00391967j, 0.00100917-0.00285132j, -0.00179205-0.0019569j, -0.000597722-0.00349255j, 0.00349481-0.00398149j, 0.003815-0.00144741j, -0.00164148-0.000160572j, -0.00105873-0.00295185j, 0.00193185-0.00525592j, 0.00283747-0.00444888j, 0.000403061-0.00259081j, -0.00226827-0.00163288j, -0.00104791-0.00355741j, 0.00291295-0.00410096j, 0.00399575-0.00342459j, -0.0004181-0.00112489j, -0.00119467-0.00268892j, 0.00215807-0.00328038j, 0.00269537-0.00323167j, -0.000206422-0.00406366j, -0.00138891-0.004551j, -0.000796133-0.00377035j, 0.000145194-0.00309715j, 0.000714312-0.00466351j, 0.000607937-0.00499362j, 0.00108792-0.00389483j, 0.00169142-0.00139122j, 0.00118859-0.00137113j, 0.00175208-0.00376825j, 0.00114004-0.00533681j, -0.000483892-0.00362211j, -9.17222e-05-0.00306076j, 0.00154705-0.00494605j, 0.0027272-0.00572355j, 0.000973718-0.00464585j, 0.000996923-0.0039511j, 0.000817468-0.00386885j, 0.00201426-0.0049847j, 0.00242751-0.00612005j, 0.00207703-0.00548437j, 0.000804218-0.00515643j, 0.00126474-0.0063429j, 0.00164631-0.00534807j, 0.000894704-0.00276958j, 0.000543137-0.00112238j, 0.000787922-0.00129137j, 0.00149893-0.00294374j, 0.00164415-0.00353292j, 0.00105498-0.0017655j, 0.000201894+6.94751e-05j, -2.02608e-06-0.000128578j, -9.35633e-05-0.00175923j, -0.000358127-0.000318744j, 0.000212106+0.000838376j, 0.000428875-0.000948451j, 0.000694875-0.00242371j, 0.00135141-0.00251041j, 0.00233574-0.00209836j, 0.00346916-0.00157265j, 0.00400181-0.00265295j, 0.00398677-0.00391515j, 0.00346915-0.00437464j, 0.00279747-0.00313874j, 0.00374772-0.00385559j, 0.0043453-0.00545222j, 0.00434955-0.00615014j, 0.0035876-0.0049572j, 0.00304508-0.00370158j, 0.00216034-0.00340524j, 0.00319461-0.00602011j, 0.00325405-0.00660023j, 0.00328252-0.00463226j, 0.00369208-0.00496933j, 0.00401588-0.00677247j, 0.00335118-0.00661052j, 0.0036579-0.00523904j, 0.00495529-0.00489413j, 0.00455507-0.0051994j, 0.00398858-0.00561167j, 0.00421662-0.00439206j, 0.00388344-0.00330819j, 0.00437296-0.00388165j, 0.00434023-0.00610468j, 0.0036522-0.00519784j, 0.00339126-0.00318004j, 0.00402724-0.00270704j, 0.00375059-0.0036598j, 0.00309979-0.00392421j, 0.00300057-0.00243148j, 0.00367497-0.00201271j, 0.00350791-0.0027682j, 0.00322119-0.00297387j, 0.0031942-0.00229783j, 0.00367294-0.0014675j, 0.00470052-0.00154408j, 0.00497445-0.00174899j, 0.00456982-0.00115848j, 0.00431829-0.00141669j, 0.00376092-0.00186979j, 0.003314-0.00182614j, 0.00426809-0.000797094j, 0.00404659+0.000565869j, 0.00380835+0.000333077j, 0.00393464-0.000501619j, 0.00480271-0.0012592j, 0.00515595-0.00141128j, 0.00429214-0.000878063j, 0.00340699-0.000928368j, 0.00287908-0.00222071j, 0.00294135-0.00270866j, 0.00308222-0.00223155j, 0.00155635-0.00121428j, 0.000449769-0.00158348j, 0.00128107-0.00340197j, 0.00248465-0.00276978j, 0.00177303-0.00232228j, -0.000422127-0.00154098j, -8.6229e-05-0.00206185j, 0.00150128-0.00159682j, 0.00134533-0.00105624j, 0.000228782-0.000600923j, -0.000973253-0.00120288j, -0.000117043-0.0022163j, 0.00117581-0.00143434j, 0.000972486-0.000169496j, 0.000166978+0.000381879j, 2.09184e-05-0.000922046j, 0.00097275-0.00132157j, 0.00132491-0.000310225j, 0.000798508+0.000899658j, 0.000516604+0.000484856j, 0.000872637-0.00121229j, 0.000578826-0.00111461j, 0.000349968+0.000251401j, 0.000385225+0.00120063j, 0.000952932-5.84787e-05j, 0.00140653-0.000840216j, 0.00191802-0.000618002j, 0.00181914+0.000441147j, 0.00266512+0.000515835j, 0.00247055+0.000326351j, 0.000975021-0.000353997j, 0.00188702-0.000158539j, 0.00285816+0.000159369j, 0.00304897+0.00110795j, 0.00227237-7.70195e-06j, 0.00335156-0.000932145j, 0.00357084-0.00110919j, 0.00421307+0.000620243j, 0.00394074-8.77962e-05j, 0.00238957-0.00101191j, 0.00226877-0.00172698j, 0.00263486-0.00131946j, 0.00185665-0.0010765j, 0.00131929-0.000711693j, 0.00203884-0.00169537j, 0.00238704-0.0019766j, 0.00155257-0.000579303j, 0.000828761-0.000661739j, 0.00138133-0.00129294j, 0.000978815-0.00154079j, 0.000866396-0.00148678j, 0.0010868-0.00125108j, 0.000455264-0.000597955j, -0.000518276-7.3222e-05j, -0.00115125+0.000401004j, 4.05976e-05-0.000276816j, 0.000844009-0.000743996j, 9.9612e-05-0.000556397j, -0.000359274+0.000531514j, 0.000512057+0.000487616j, 0.00105788-0.000634331j, -0.000106062-0.000559166j, -0.00187329+0.000629975j, -0.00109231+0.000741742j, 0.00161038-0.000667586j, 0.00215822-0.00066304j, 0.000144558-0.000837238j, -0.000127463-0.000419771j, 0.00211463-0.00128293j, 0.00244615-0.00148384j, 0.000882985-0.000252543j, -0.000289498+0.00040375j, 0.00120405-0.000443388j, 0.00244747-0.00133491j, 0.00216342-0.000398531j, 0.000818447+3.56224e-05j, 0.000886831-0.000260549j, 0.00208879-0.0005754j, 0.00264835+3.90548e-05j, 0.00182038-0.000441838j, 0.00111526-0.000217409j, 0.00245345-0.000923079j, 0.00309134-0.000501731j, 0.00310903+0.00101428j, 0.00261669+0.000118949j, 0.00341377-0.00109671j, 0.0042221-0.00159281j, 0.00460071-0.000431549j, 0.00308439-0.000764643j, 0.00395849-0.00167978j, 0.00558141-0.00143582j, 0.0056058-0.000101464j, 0.0049974-0.00016449j, 0.00257509-0.00124296j, 0.00420478-0.00155858j, 0.0057706-0.000792258j, 0.00602816-0.000706148j, 0.00341835-0.000714076j, 0.00338489-0.00166825j, 0.00439314-0.00179544j, 0.00537143-0.000906613j, 0.00584111-0.000725003j, 0.00348701-0.0016764j, 0.00449806-0.001747j, 0.0052995-0.000579082j, 0.00523909-0.00125678j, 0.00262098-0.000753114j, 0.00372701-0.000100243j, 0.00373423-0.00101458j, 0.00352461-0.00140176j, 0.00151425-0.000827589j, 0.00236618-0.00126724j, 0.00389382-0.00120917j, 0.0039609-0.00077232j, 0.0027817-0.00133925j, 0.00114334-0.000593832j, 0.00274273-0.000605533j, 0.00388849-0.00116103j, 0.00316689-0.0011733j, 0.00107441-0.000927371j, 0.00137671-0.000864237j, 0.0025798-0.000560009j, 0.00241141-0.000291536j, 0.00207669-0.000761189j, 0.000610807-0.000129815j, 0.00116287+0.000160591j, 0.00217751-0.000443357j, 0.002231-0.000850436j, 0.000395935-0.000552935j, 0.000331215-3.84081e-05j, 0.0014407-0.00116567j, 0.00160032-0.00207174j, 0.00110328-0.00159566j, 0.000438529-0.000528631j, 0.00186695+8.49517e-05j, 0.00262735-0.00085291j, 0.00162136-0.000995952j, 0.000661602-0.000398162j, 0.00194489-0.000302346j, 0.00359596-0.00120072j, 0.00272144-0.00038521j, 0.000560341-0.000572819j, 0.00111264-0.0010539j, 0.00182984-0.00210474j, 0.00197984-0.0022999j, 0.0019464-0.000631874j, 0.000426106-0.000333839j, 0.000897771-0.00102643j, 0.00183817-0.001585j, 0.00160587-0.000940443j, 0.000132742-0.000598427j, 0.000639927-0.000556471j, 0.000833425-0.00117395j, 0.000560274-0.00124076j, 0.000936682+0.000166846j, 0.000154504-0.000228967j, -4.81387e-05-0.00039171j, -8.48122e-05+8.33436e-05j, 0.000787494+0.000571603j, 0+0j
-0.000196971-0.00042236j, 1.79497e-05-6.96424e-05j, 0.000158993-0.000174655j, 0.000226572-0.000248399j, -0.000195378-0.000101371j, -0.000400821-0.000363054j, 0.000551502-0.00076121j, 0.000784767-0.000756242j, 0.000484-5.25496e-06j, -0.000350324+0.000180413j, -0.000187286-0.000603694j, 0.000448536-0.000749192j, 0.00034672-3.89365e-05j, -8.32982e-05+0.000924792j, -0.0011444-0.000202541j, -0.000588714-0.00124193j, 0.000172834-0.00056986j, -0.000391076+0.00063367j, -0.00140645+0.000786374j, -0.000523973-0.000350643j, 0.000845568-0.000725025j, 0.000311348+0.000241985j, -0.000384757+0.00144128j, -0.00133968+0.000935995j, -3.16366e-05-6.24788e-07j, 0.00049516+0.000408343j, 0.000255252+0.000411172j, -0.00106984-0.000736001j, -0.000489253-0.00134999j, 0.000143201+0.000104873j, 0.000303744+0.00140838j, -6.63896e-05+0.00148773j, -0.000533554+0.000200186j, -0.000799401-0.000486243j, -0.000974531+0.00109422j, -0.00044822+0.00239743j, -0.000947376+0.000876707j, -0.000139972-0.00108871j, -0.000412614+0.000526107j, -0.000690462+0.00212413j, -0.00105961+0.00104967j, -0.00192777-0.00131447j, -0.00129346-0.00138814j, -0.00160955+0.00139626j, -0.00163574+0.00224588j, -0.00232612-0.00104518j, -0.00101317-0.00169179j, -0.00191462+0.00031363j, -0.00262763+0.00129388j, -0.00216608-0.000132904j, -0.00213531-0.00196617j, -0.00247666-0.00111856j, -0.00273429+0.00121207j, -0.00185394+0.0018459j, -0.00409067-0.00133266j, -0.00277324-0.00304828j, -0.00333632-0.000946792j, -0.00408799+0.00130914j, -0.00293236-0.000496549j, -0.00224071-0.00272574j, -0.00245115-0.00162883j, -0.00283925+0.000649893j, -0.00232559+0.00038642j, -0.00263081-0.00225875j, -0.00288823-0.00325385j, -0.00276797-0.00130098j, -0.00171843+0.00122934j, -0.00165522-0.00138963j, -0.00207854-0.00328561j, -0.00356859-0.00237874j, -0.00303929+0.000173483j, -0.00147769-0.000426383j, -0.00100598-0.00362028j, -0.00113638-0.00383733j, -0.00175371-0.000867576j, -0.000805401+0.00140654j, 0.000430215-0.000695651j, 0.00096751-0.00298617j, -0.000404981-0.0019498j, -0.000305972+0.000544176j, 0.000799856-0.00152069j, 0.000154137-0.00343874j, 0.000648333-0.00214536j, -0.00018459+0.000728128j, 0.000378067+0.000978963j, -0.000176645-0.00149538j, 0.00188043-0.00257477j, 0.00153322-0.00102516j, -1.71493e-05+0.000763657j, -0.000576323-0.000815382j, 0.00111147-0.00324464j, 0.00126982-0.00167607j, 6.99166e-05+0.00126423j, -0.00135896-0.000129016j, -0.00169012-0.00324411j, 0.00127948-0.00264262j, 1.29941e-05-9.06582e-05j, -0.00115004+0.000405036j, -0.00182687-0.00141092j, 0.0019118-0.00304305j, 0.000985976-0.00066134j, -0.000620059+0.00060597j, -0.00147999-0.000101837j, 0.00121202-0.00112859j, 0.00282421-0.000416872j, 0.00069042-0.000676123j, -0.0026324-0.0015242j, -0.00284966-0.00207795j, 0.00223902-0.00321239j, 0.00299748-0.00312698j, 0.00116201-0.00194523j, -0.00110446-0.00503927j, 0.00171041-0.00521781j, 0.00359401-0.0037567j, 0.00302797-0.00418532j, -0.000772868-0.00318922j, -0.00177036-0.00452561j, 0.00362454-0.00772166j, 0.00497831-0.00697981j, 0.00325141-0.00312462j, -0.000942637-0.00208452j, 0.000651044-0.00403502j, 0.00302716-0.00501951j, 0.00338184-0.00462338j, -0.000805901-0.00393512j, -0.00110777-0.0034837j, 0.00195343-0.00547848j, 0.000646831-0.00492337j, -0.00200345-0.00371024j, 0.000772772-0.005628j, 0.00353987-0.00590591j, 0.00323024-0.00549232j, 0.00227106-0.00526485j, -0.000251714-0.00730585j, 0.00292538-0.00705702j, 0.00437874-0.00576111j, 0.0032559-0.00623179j, -0.000429106-0.0061548j, -0.000103269-0.00838431j, 0.00200765-0.00842432j, 0.000406007-0.0071973j, -0.00104193-0.00678482j, -0.00224435-0.00921282j, 0.000142026-0.00883955j, -0.000533558-0.00637501j, -0.00104107-0.00500202j, -0.000933719-0.00552938j, -0.00200224-0.00611988j, 0.000629994-0.00626445j, -0.001363-0.00564004j, -0.00125999-0.00598071j, -0.00103658-0.00698281j, -0.000851225-0.00430452j, -0.00158836-0.00153506j, -0.0020814-0.00197716j, -0.000993246-0.00495191j, -0.000235124-0.00365219j, 0.000732834-0.000681879j, 3.59194e-05-0.000529363j, 0.000929489-0.00604636j, 0.00146397-0.00552214j, -0.000704071+0.000547331j, -0.000250086+0.000819578j, 0.00143696-0.00196788j, 0.00110834-0.00330771j, 3.42463e-05-0.0030224j, 0.00211876-0.00218699j, 0.00399589-0.00185493j, 0.00402428-0.00408483j, 0.00290247-0.00316573j, 0.00335786-0.000933752j, 0.00534696-0.00334161j, 0.00590561-0.00547813j, 0.0064107-0.00669331j, 0.00450738-0.00254814j, 0.00189545-0.0033133j, 0.00368882-0.00484809j, 0.00675171-0.00653788j, 0.00678135-0.00525857j, 0.00597594-0.00164851j, 0.00749155-0.00151549j, 0.00672276-0.00412038j, 0.00433903-0.00629388j, 0.00416776-0.00273869j, 0.00360599-0.000960984j, 0.00437604-0.00266809j, 0.00321164-0.00488255j, 0.00343475-0.00478268j, 0.00340631-0.000379895j, 0.00314975+0.00163715j, 0.00250735+0.000775901j, 0.00333212-0.000828863j, 0.00324719-5.57075e-05j, 0.00185083+0.00119791j, 0.00135103+0.000375769j, 0.0024515-0.00317276j, 0.00280812-0.00379522j, 0.00261321-0.00266287j, 0.00194139-0.00219457j, -0.00104748-0.00290687j, -0.00193849-0.00657462j, 0.00123437-0.00767229j, 0.00157834-0.00477678j, 0.000661843-0.00414094j, -0.0020831-0.00793031j, 7.09308e-05-0.0100279j, 0.000819858-0.00552389j, -0.00052716-0.00163303j, -0.00255273-0.00147781j, -0.00323483-0.00442999j, -0.00132978-0.00514433j, -0.000791022-0.00129975j, -0.00164953+0.000870854j, -0.00358866-0.000478814j, -0.0045224-0.00252775j, -0.00313896+0.000167442j, -0.00121497+0.00212654j, -0.000625043-0.00031947j, -0.00136126-0.00232257j, -6.63117e-05-0.00193481j, 0.00145705-0.00178703j, 0.00279676-0.00309929j, 0.00182043-0.00488942j, 0.00317066-0.00468758j, 0.00244229-0.00467045j, 0.0010907-0.00371844j, 0.00114457-0.00532762j, 0.00331964-0.00905859j, 0.00365102-0.00828069j, 0.00265836-0.00655527j, 0.000660119-0.00597436j, 0.00100548-0.00722846j, 0.00166919-0.00834549j, 0.00123945-0.00822093j, -4.96688e-05-0.00684511j, 1.40665e-05-0.00859287j, 0.00322524-0.0102405j, 0.000482506-0.00852455j, -0.000112747-0.00617925j, 0.000773682-0.00632288j, 0.00188511-0.00713214j, 0.00156515-0.00720878j, 0.0015033-0.00510382j, 0.00117021-0.0041806j, -0.000255785-0.00568453j, 0.00274499-0.00892044j, 0.00133923-0.0067235j, 0.000321415-0.00300993j, 0.00123285-0.00255826j, 0.000835501-0.00436371j, -5.59706e-06-0.00553679j, 0.000515924-0.00256459j, 0.00157746-0.000617138j, 0.000370813-0.000529141j, 0.00173132-0.000980173j, 0.00249297-0.00108519j, 0.00277096-0.00102555j, 0.00321683-0.000519721j, 0.00473452+0.00123082j, 0.00448196-6.23493e-05j, 0.00407696-0.000483542j, 0.00226918-0.00127866j, 0.00508407-0.00102456j, 0.00686627+0.000283657j, 0.00591422+0.00106735j, 0.00375812+0.000653537j, 0.00422889-0.000969102j, 0.00709068-0.00171716j, 0.00674321-0.000839955j, 0.00400548-0.000507058j, 0.00159498-0.000501679j, 0.00234486-0.00124979j, 0.00348506-0.00337008j, 0.00353489-0.00275962j, 0.00170277-0.00115217j, -0.000669606+7.42528e-05j, 0.00115881-0.00236479j, 0.00340248-0.00281725j, 0.0012696-0.00223743j, -0.00231704-0.000224955j, -0.000586585-0.00052564j, 0.00154306-0.000511442j, 0.00197962+0.000366666j, -0.000445768+0.00157243j, -0.00370468+0.00216351j, -0.00261543+0.000203424j, -0.000497349+0.00124268j, 0.000411139+0.00201169j, -0.000650288+0.00344589j, -0.00236944+0.00228288j, -0.00090892+0.00173721j, 0.000141689+0.00230319j, 0.000336695+0.00337141j, 0.000239349+0.00419946j, -4.94222e-05+0.00251837j, 0.000497176+0.00266111j, 0.00109813+0.00398702j, 0.000492529+0.00537205j, -0.000901472+0.0037027j, 0.000804613+0.00168021j, 0.0017615+0.00232322j, 0.000591772+0.00269046j, 0.00154918+0.00413691j, 0.00174521+0.00251964j, 0.000796815+0.00146477j, 0.00103999+0.00199383j, 0.00131541+0.00392169j, 0.00109554+0.00380495j, 0.00137959+0.00118431j, 0.00229264+9.71434e-05j, 0.00272191+0.00118121j, 0.00372023+0.00322339j, 0.00293107+0.00104884j, 0.00150746+4.26899e-05j, 0.00256099-0.000465172j, 0.00300664+3.12633e-05j, 0.00259242+0.000166798j, 0.00167561+6.73847e-05j, 0.00305517-0.00134113j, 0.00340144-0.00110257j, 0.0016956+0.000139458j, 0.00032101+3.28635e-06j, 0.00154937-0.000707343j, 0.00219791-0.000875737j, 0.00154232-0.000343947j, 0.000474069-0.000735613j, -0.0010385-0.000488839j, -0.00071233+0.000292173j, -0.00158797+0.00145891j, -0.00115166+9.86778e-06j, -0.000117866-0.000662138j, 6.66122e-05-0.00110683j, 0.000458474+0.000385777j, 0.000515131+0.00190327j, -0.000566462-0.000618691j, -0.00172211-0.00134184j, -0.00146774-0.000124815j, 5.33822e-05+0.000879748j, 0.00146939+0.000666632j, 0.000456122-0.000271908j, -0.000291512-0.00134616j, 0.000516083-0.00123421j, 0.0034084-0.000967659j, 0.00165032-0.000996036j, -0.000553701-0.000143719j, -0.000224555+1.69238e-05j, 0.000247068-0.000202499j, 0.00138803-0.00107043j, 1.44359e-05-0.000315104j, 0.000336933-0.000637826j, 0.00032748-0.000974648j, 0.00109262+0.000444278j, 0.000672049+3.21715e-05j, 0.000927237-0.000623085j, 0.00109146+6.87293e-05j, 0.00232009-0.000120348j, 0.00178816+0.000899945j, 0.00126301+0.000139049j, 0.00211664-0.000760274j, 0.00383817-0.000689628j, 0.00420515+0.000833063j, 0.00360515+0.0010482j, 0.0027881-0.000906036j, 0.0039408-0.00221965j, 0.00531844-0.00071853j, 0.0047827+0.00130083j, 0.0045736+0.000709654j, 0.00298967-0.00147698j, 0.00516051-0.000743758j, 0.00608274+0.00246361j, 0.0060948+0.00200892j, 0.00434023-0.000721159j, 0.00461935-0.00214184j, 0.00583671-0.00112836j, 0.00617232+0.00164838j, 0.00668646+0.000550593j, 0.00473901-0.00230997j, 0.00605444-0.00149578j, 0.00686677+0.00261491j, 0.00642293+0.00102727j, 0.00381891-0.00154126j, 0.00465744-0.0013263j, 0.00609605+0.00090854j, 0.00455634+0.000722749j, 0.00260905-0.000398953j, 0.00350972-0.00164724j, 0.00674417-0.000860668j, 0.00609444+0.00139683j, 0.0040333-0.00116175j, 0.00118473-0.00180127j, 0.00342804-0.000787018j, 0.00600727+0.000612879j, 0.00422825-0.000563908j, 0.00224182-0.00207204j, 0.00228589-0.0027962j, 0.00485455-0.000456635j, 0.00408429+0.00121724j, 0.00330835-0.000883811j, 0.00105642-0.00169072j, 0.00201249+0.000414971j, 0.00281993+0.000925811j, 0.00232039+0.000420677j, 0.000912524-0.000844828j, 0.000642279-0.000556292j, 0.00222056+0.000334654j, 0.00229659+0.000550064j, 0.00165015-0.000333162j, 0.000667619-0.000854832j, 0.00349531+0.000850663j, 0.00399417+0.00140857j, 0.00237627+0.000323443j, 0.00131373+0.000202199j, 0.00385818+0.00141389j, 0.00526188+0.00132407j, 0.00338726+0.000839573j, 0.00133953+6.09246e-05j, 0.00142004-7.55049e-05j, 0.00362545-0.000523225j, 0.00344494+0.000137915j, 0.00207192+0.000783869j, 0.000699238+0.000275366j, 0.00249099+0.00069417j, 0.00303652+0.000576646j, 0.0019667+0.00058103j, 0.00069738-0.000494317j, 0.00145778-0.000980523j, 0.00256508-0.00174962j, 0.00152948-0.00072812j, 0.000886337+0.000706247j, 0.000551949-0.000327277j, 0.000569229-0.000346999j, -0.000203127+0.000560297j, 0.000242356+0.00130846j, 0+0j
